Event	ID	Name			Wwise Object Path	Notes
	259954442	Play_Kitchen_Cabinet_Bottom_Close			\SFX\Objects\Cabinets\Play_Kitchen_Cabinet_Bottom_Close	
	369029778	Play_FSBack			\Player\Play_FSBack	
	567305970	Play_Kitchen_Cabinet_Top_Open			\SFX\Objects\Cabinets\Play_Kitchen_Cabinet_Top_Open	
	1136407996	Play_ClockSwitch			\SFX\Objects\Clock\Play_ClockSwitch	
	1329369387	Stop_TV_Static			\SFX\Objects\TV\Stop_TV_Static	
	1347786538	Play_Cabinet_Draw_Close			\SFX\Objects\Cabinets\Play_Cabinet_Draw_Close	
	1351264462	Play_Fridge_Loop			\SFX\Objects\Fridge\Play_Fridge_Loop	
	1437364014	Play_Kitchen_Cabinet_Bottom_Open			\SFX\Objects\Cabinets\Play_Kitchen_Cabinet_Bottom_Open	
	1645146637	Play_Kitchen_Sink_Loop			\SFX\Objects\Kitchen_Sink\Play_Kitchen_Sink_Loop	
	1660008929	Play_Door_Open			\SFX\Objects\Doors\Play_Door_Open	
	1760803494	Play_Kitchen_Cabinet_Top_Close			\SFX\Objects\Cabinets\Play_Kitchen_Cabinet_Top_Close	
	1847523583	Play_TV_OnOff			\SFX\Objects\TV\Play_TV_OnOff	
	1897478513	Play_TV_Static			\SFX\Objects\TV\Play_TV_Static	
	1911134838	Play_Kitchen_Draw_Open			\SFX\Objects\Cabinets\Play_Kitchen_Draw_Open	
	1963904025	Play_Testlyd			\Default Work Unit\Play_Testlyd	
	2292458263	Play_Door_Close			\SFX\Objects\Doors\Play_Door_Close	
	2360365162	Play_Closet_Draw_Open			\SFX\Objects\Cabinets\Play_Closet_Draw_Open	
	2481548253	Play_Bookshelf_Cabinet_Open			\SFX\Objects\Cabinets\Play_Bookshelf_Cabinet_Open	
	2596423489	Play_Closet_Slide_Close			\SFX\Objects\Cabinets\Play_Closet_Slide_Close	
	3041563226	Silence			\Music\Silence	
	3137613346	Play_Kitchen_Draw_Close			\SFX\Objects\Cabinets\Play_Kitchen_Draw_Close	
	3148743426	Play_FSForward			\Player\Play_FSForward	
	3919977262	Play_Closet_Draw_Close			\SFX\Objects\Cabinets\Play_Closet_Draw_Close	
	4027104577	Play_Clock_Creak			\SFX\Objects\Clock\Play_Clock_Creak	
	4175337955	Play_Closet_Slide_Open			\SFX\Objects\Cabinets\Play_Closet_Slide_Open	
	4244553126	Play_FSSide			\Player\Play_FSSide	
	4255376059	Play_Bookshelf_Cabinet_Close			\SFX\Objects\Cabinets\Play_Bookshelf_Cabinet_Close	
	4258792910	Play_Cabinet_Draw_Open			\SFX\Objects\Cabinets\Play_Cabinet_Draw_Open	
	4278613964	InsideRoom_Music			\Music\InsideRoom_Music	

Switch Group	ID	Name			Wwise Object Path	Notes
	4050929301	Materials			\Default Work Unit\Materials	

Switch	ID	Name	Switch Group			Notes
	841620460	Concrete	Materials			
	2058049674	Wood	Materials			
	2195636714	Dirt	Materials			
	2412606308	Carpet	Materials			
	2637588553	Tile	Materials			

State Group	ID	Name			Wwise Object Path	Notes
	3726222863	ClockStates			\Default Work Unit\ClockStates	

State	ID	Name	State Group			Notes
	748895195	None	ClockStates			
	2598345275	Ring	ClockStates			
	3226369787	TickTock	ClockStates			
	4072779321	RingFast	ClockStates			

Auxiliary Bus	ID	Name			Wwise Object Path	Notes
	916691049	RV_Child_Bedroom_03			\Default Work Unit\Reverbs\RV_Child_Bedroom_03	
	916691054	RV_Child_Bedroom_04			\Default Work Unit\Reverbs\RV_Child_Bedroom_04	
	1188439079	RV_Child_Bedroom			\Default Work Unit\Reverbs\RV_Child_Bedroom	
	2393538980	RV_Kitchen			\Default Work Unit\Reverbs\RV_Kitchen	
	2788550546	RV_LivingRoom			\Default Work Unit\Reverbs\RV_LivingRoom	
	4147732741	RV_Hall			\Default Work Unit\Reverbs\RV_Hall	

Effect plug-ins	ID	Name	Type				Notes
	49916121	Carpet_Toe-002	.cache\48\{484190A7-1370-D770-2A1D-BA8E2F796CFC}.wem		\Containers\Player\Footsteps\FS_Property\FSBack\FS_Carpet\FS_Carpet_1-Toe\Carpet_Toe-002		32446
	72868023	tøj_Ben_Venstre-003	.cache\18\{183AA6D3-31B5-B451-492D-5C0F8CEB9856}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\Clothes\Clothes_Walking_Left\tøj_Ben_Venstre-003		35654
	79542059	Carpet_Step-003	.cache\C6\{C6F790F3-2AD0-D8B8-1539-01E62FC6916F}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\FS_Carpet\FS_Carpet_2-Foot\Carpet_Step-003		9614
	83294258	tøj_Ben_Højre-001	.cache\C7\{C70BBE3F-178D-195F-CAE6-DFD707E2A22D}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\Clothes\Clothes_Walking_Right\tøj_Ben_Højre-001		27808
	84109249	Tiles_Heel-003	.cache\EF\{EFE5FEFD-F708-3EAB-0E43-2CA74DF525D7}.wem		\Containers\Player\Footsteps\FS_Property\FSSide\FS_Tile\FS_Tile_1-Heel\Tiles_Heel-003		19130
	84162569	Wood_Impact-002	.cache\41\{413FD696-EB81-7BCE-604F-2F9FADBA8AE6}.wem		\Containers\Player\Footsteps\FS_Property\FSSide\FS_Wood\FS_Wood_1-Heel\Wood_Impact-002		56844
	88393603	Carpet_Texture-003	.cache\F7\{F7B7C2CE-09E0-FA91-FCC6-48D6A7786710}.wem		\Containers\Player\Footsteps\FS_Property\FSBack\FS_Carpet\FS_Carpet_3-Texture\Carpet_Texture-003		29968
	89778146	tøj_Ben_Venstre-001_01	.cache\8D\{8D67629E-EF23-09F4-8AE0-11A7851D1BFD}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\Clothes\Clothes_Walking_Right\tøj_Ben_Venstre-001_01		29054
	89975996	Carpet_Texture-001	.cache\1D\{1DDEC7D7-1377-A365-D184-255F12E768DB}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\FS_Carpet\FS_Carpet_3-Texture\Carpet_Texture-001		33622
	90207738	Fridge_Hum_Loop	.cache\0B\{0B44B39E-BC7E-69BB-8D9C-84CE83977E84}.wem		\Containers\SFX\Objects\Fridge\Fridge_Hum_Loop		3175296
	94758386	SkydeLåger-013_01	.cache\D9\{D98BBD6E-96B9-26A2-2659-CCF3D5AD9507}.wem		\Containers\SFX\Objects\Closet\Closet_Slide\Closet_Open_1\SkydeLåger-013_01		58682
	104982052	Skuffe_Ud-006	.cache\AB\{AB3EF6B8-2EC2-75DA-5578-6DEAC69BDC78}.wem		\Containers\SFX\Objects\Cabinets\Cabinet_Draw\Cabinet_Draw_Close\Cabinet_Close_Slide\Skuffe_Ud-006		59914
	108596002	Water_Tap_Singles_15	.cache\A7\{A7EF7AD9-3FEA-6910-5E8C-A348240EF1F8}.wem		\Containers\SFX\Objects\Kitchen_Sink\Kitchen_Sink_Loop\Kitchen_Sink_Water_Tapping\Water_Tap\Water_Tap_Singles_15		15572
	112147081	Dør_Håndtag-003	.cache\32\{322B15AB-1A74-D049-74C5-B28A8AAAB30D}.wem		\Containers\SFX\Objects\Doors\Door_Open\Door_Håndtag\Dør_Håndtag-003		62804
	112525660	Skuffe_Ud-007	.cache\33\{33275A00-4095-CB27-AA91-3A9AB1637340}.wem		\Containers\SFX\Objects\Doors\Door_Close\Door_Close_Impact\Skuffe_Ud-007		34722
	116752336	Dirt_Texture-006	.cache\46\{464D6F5E-9268-F9CC-BB3B-0CE2D8EEB64D}.wem		\Containers\Player\Footsteps\FS_Property\FSBack\FS_Dirt\FS_Dirt_3-Texture\Dirt_Texture-006		39586
	119226732	Concrete_Foot-004	.cache\88\{889118CF-5F04-21DB-D612-305B6DCD2314}.wem		\Containers\Player\Footsteps\FS_Property\FSSide\FS_Concrete\FS_Concrete_2-Foot\Concrete_Foot-004		26360
	122381313	Water_Tap_Multiples_1	.cache\DB\{DB46B80E-52F9-4960-7350-80718BB0D84C}.wem		\Containers\SFX\Objects\Kitchen_Sink\Kitchen_Sink_Loop\Kitchen_Sink_Water_Tapping\Water_Tap\Water_Tap_Multiples_1		41484
	131294085	Carpet_Toe-006	.cache\BB\{BBC6FDB7-FB7B-A813-D39B-18C0EA70CA72}.wem		\Containers\Player\Footsteps\FS_Property\FSBack\FS_Carpet\FS_Carpet_1-Toe\Carpet_Toe-006		44648
	133098967	Dør_Ud-001	.cache\D4\{D4A02BE5-FB5C-1ECD-998A-0330FC1004CD}.wem		\Containers\SFX\Objects\Closet\Closet_Slide\Closet_Impact\Dør_Ud-001		20934
	152894249	Water_Tap_Singles_8	.cache\AA\{AA40D83A-92D1-C8D8-3155-55148CBF6FC9}.wem		\Containers\SFX\Objects\Kitchen_Sink\Kitchen_Sink_Loop\Kitchen_Sink_Water_Tapping\Water_Tap\Water_Tap_Singles_8		18612
	156226617	Water_Metal_Impact_10	.cache\73\{733BFB36-21C4-0528-C851-C98016B61F94}.wem		\Containers\SFX\Objects\Kitchen_Sink\Kitchen_Sink_Loop\Kitchen_Sink_Water_Tapping\Metal_Impact\Water_Metal_Impact_10		80220
	158777578	SkydeLåger-006	.cache\BD\{BDC0CFF9-6097-86D2-B10F-57B082CDD9D6}.wem		\Containers\SFX\Objects\Closet\Closet_Slide\Closet_Open_1\SkydeLåger-006		74590
	160873394	Carpet_Texture-006	.cache\A4\{A4C6AFBF-BCBD-32EB-E392-736CEA9D12AD}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\FS_Carpet\FS_Carpet_3-Texture\Carpet_Texture-006		34584
	161588475	Water_Tap_Singles_14	.cache\3D\{3DDD2004-4C2D-9274-74AA-C855A1CF9E6F}.wem		\Containers\SFX\Objects\Kitchen_Sink\Kitchen_Sink_Loop\Kitchen_Sink_Water_Tapping\Water_Tap\Water_Tap_Singles_14		22552
	166747718	Carpet_Texture-007	.cache\6D\{6D7AE667-BCEF-5AC7-D18C-80D551BADEF8}.wem		\Containers\Player\Footsteps\FS_Property\FSSide\FS_Carpet\FS_Carpet_3-Texture\Carpet_Texture-007		29458
	170721692	Concrete_Toe-004	.cache\E3\{E30EBBD7-9F54-8DB3-AEA6-2BC9652B1759}.wem		\Containers\Player\Footsteps\FS_Property\FSBack\FS_Concrete\FS_Concrete_1-Toe\Concrete_Toe-004		44200
	175238146	Carpet_Step-009	.cache\22\{22F2DB26-E1F2-654C-5717-322CD5C6146B}.wem		\Containers\Player\Footsteps\FS_Property\FSSide\FS_Carpet\FS_Carpet_1-Foot\Carpet_Step-009		34598
	176195844	SkydeLåger-007	.cache\85\{85AC9C93-B722-3E90-6340-8E1E36DC320D}.wem		\Containers\SFX\Objects\Closet\Closet_Slide\Closet_Open_1\SkydeLåger-007		69270
	186430990	Skuffe_Ud-009	.cache\3F\{3F8F67EE-A250-ABE6-CAE8-06D0F270E741}.wem		\Containers\SFX\Objects\Closet\Closet_Slide\Closet_Impact\Skuffe_Ud-009		17780
	188821505	Carpet_Toe-009	.cache\22\{222C3FCE-41C6-7766-260B-40E02E4ED943}.wem		\Containers\Player\Footsteps\FS_Property\FSBack\FS_Carpet\FS_Carpet_1-Toe\Carpet_Toe-009		50390
	190621521	Footstep_Walking_Hardwood_02	.cache\B2\{B21A638F-A494-1C2B-781F-1ED08877F090}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\FS_Wood\FS_Wood_2-Foot\Footstep_Walking_Hardwood_02		24924
	191063999	Cabinet_Open_1	.cache\76\{761F97E5-3529-3FD1-A542-B854C7662B8F}.wem		\Containers\SFX\Objects\Cabinets\Cabinet_Bookshelf\Bookshelf_Cabinet_Close\Bookshelf_Cabinet_Close_Imp\Cabinet_Open_1		17304
	192376576	Tiles_Heel-005	.cache\00\{002B3FDE-DE31-3456-BB3D-90C193054074}.wem		\Containers\Player\Footsteps\FS_Property\FSSide\FS_Tile\FS_Tile_1-Heel\Tiles_Heel-005		21062
	198614840	Carpet_Step-005	.cache\95\{9538588B-52A5-DF6F-E004-16BCAE92D8F2}.wem		\Containers\Player\Footsteps\FS_Property\FSBack\FS_Carpet\FS_Carpet_2-Foot\Carpet_Step-005		18494
	199146222	tøj_Ben_Højre-008_01	.cache\D4\{D4088CA4-B1D5-892B-5DE6-4D37E69BB5E1}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\Clothes\Clothes_Walking_Left\tøj_Ben_Højre-008_01		35830
	199726435	Concrete_Foot-001	.cache\B4\{B40CFDFF-B929-1630-D595-C661B22EA6F9}.wem		\Containers\Player\Footsteps\FS_Property\FSBack\FS_Concrete\FS_Concrete_2-Foot\Concrete_Foot-001		26572
	199929400	Footstep_Walking_Hardwood_04	.cache\29\{29F1896E-8A4C-4AFB-6218-D37E1C54DA92}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\FS_Wood\FS_Wood_2-Foot\Footstep_Walking_Hardwood_04		21798
	209127710	tøj_Ben_Højre-003	.cache\23\{23B8F3D6-BD93-2E08-3DE5-F2A8BA2ED26F}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\Clothes\Clothes_Walking_Right\tøj_Ben_Højre-003		23028
	215137000	Water_Tap_Singles_1	.cache\3A\{3A56D3BC-FDDA-4DCC-CF83-9A4DC6FD795D}.wem		\Containers\SFX\Objects\Kitchen_Sink\Kitchen_Sink_Loop\Kitchen_Sink_Water_Tapping\Water_Tap\Water_Tap_Singles_1		15492
	215236301	Concrete_Foot-003	.cache\CB\{CBEDE4A7-2A0B-1BFC-F088-BC0F9955C079}.wem		\Containers\Player\Footsteps\FS_Property\FSBack\FS_Concrete\FS_Concrete_2-Foot\Concrete_Foot-003		32224
	215588902	Dirt_Toe-002	.cache\CA\{CAEF6374-530D-271B-33F4-54544DA11B43}.wem		\Containers\Player\Footsteps\FS_Property\FSBack\FS_Dirt\FS_Dirt_1-Toe\Dirt_Toe-002		48508
	219205901	Carpet_Texture-009	.cache\B3\{B360123D-A5E9-0586-D19B-FB5598D1E3A1}.wem		\Containers\Player\Footsteps\FS_Property\FSSide\FS_Carpet\FS_Carpet_3-Texture\Carpet_Texture-009		42718
	233495086	Concrete_Foot-006	.cache\0F\{0FADB605-442F-470C-D301-196754FC942A}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\FS_Concrete\FS_Concrete_2-Foot\Concrete_Foot-006		25288
	233941020	Dør_Håndtag-004	.cache\1B\{1B986602-9819-E294-305C-5368083034B0}.wem		\Containers\SFX\Objects\Doors\Door_Open\Door_Håndtag\Dør_Håndtag-004		40364
	238570229	Carpet_Texture-004	.cache\76\{76138914-9247-C8A6-03C4-83524513F505}.wem		\Containers\Player\Footsteps\FS_Property\FSBack\FS_Carpet\FS_Carpet_3-Texture\Carpet_Texture-004		32888
	244709766	Water_Metal_Impact_3	.cache\96\{96CD0E55-2F2A-1DF8-DFE4-E821018282DC}.wem		\Containers\SFX\Objects\Kitchen_Sink\Kitchen_Sink_Loop\Kitchen_Sink_Water_Tapping\Metal_Impact\Water_Metal_Impact_3		82356
	244901316	Wood_Knirken-005	.cache\5F\{5FFBF96A-DD9F-9103-4165-84F12BE33B3D}.wem		\Containers\SFX\Objects\Clock\Clock_Creak\Clock_Creak\Wood_Knirken-005		66150
	250734746	Dør_Håndtag-006	.cache\E5\{E5C9C725-F6C5-D006-2510-4B222C413967}.wem		\Containers\SFX\Objects\Doors\Door_Open\Door_Håndtag\Dør_Håndtag-006		44048
	250790566	Water_Metal_Impact_8	.cache\A6\{A68B4259-5B17-52D3-D250-03FA1ED4F8C8}.wem		\Containers\SFX\Objects\Kitchen_Sink\Kitchen_Sink_Loop\Kitchen_Sink_Water_Tapping\Metal_Impact\Water_Metal_Impact_8		50982
	254589883	Tiles_Heel-001	.cache\7A\{7A281A5F-A6F8-FAB5-5850-C2456BD89F92}.wem		\Containers\Player\Footsteps\FS_Property\FSSide\FS_Tile\FS_Tile_1-Heel\Tiles_Heel-001		10858
	254961685	Concrete_Toe-007	.cache\D8\{D8EDFA59-F453-5C51-096E-DEADE12BF2C4}.wem		\Containers\Player\Footsteps\FS_Property\FSSide\FS_Concrete\FS_Concrete_1-Toe\Concrete_Toe-007		41680
	256663500	Cabinet_Creak_4	.cache\A4\{A4443063-7492-218A-93CC-DC87D7CC36FB}.wem		\Containers\SFX\Objects\Cabinets\Cabinet_Kitchen_Top\Kitchen_Cabinet_Top_Close\Bookshelf_Cabinet_Creak\Cabinet_Creak_4		69476
	260190266	Wood_Impact-007	.cache\D4\{D40CDF02-9DCF-0D40-F43E-5FC42C8ED4E3}.wem		\Containers\Player\Footsteps\FS_Property\FSBack\FS_Wood\FS_Wood_2-Foot\Wood_Impact-007		81228
	262088695	Tiles_Heel-006	.cache\C5\{C59EF2D0-A2CF-E264-72F2-5112EEC204AF}.wem		\Containers\Player\Footsteps\FS_Property\FSSide\FS_Tile\FS_Tile_1-Heel\Tiles_Heel-006		16672
	264215878	Concrete_Heel-007	.cache\53\{534610DE-100A-7855-62A6-1204EAA4269B}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\FS_Concrete\FS_Concrete_4_Heel\Concrete_Heel-007		43028
	271782980	Wood_Impact-010	.cache\8A\{8A45F3AF-4A63-B95D-7763-32572D3587EB}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\FS_Carpet\FS_Carpet_1-Heel\Wood_Impact-010		31632
	279684925	Water_Tap_Multiples_4	.cache\44\{44505941-7629-E092-978A-324959D9122C}.wem		\Containers\SFX\Objects\Kitchen_Sink\Kitchen_Sink_Loop\Kitchen_Sink_Water_Tapping\Water_Tap\Water_Tap_Multiples_4		21192
	282301507	Carpet_Texture-003	.cache\CA\{CA9DDBAD-B133-4BD4-39E2-140E7ADAD0F1}.wem		\Containers\Player\Footsteps\FS_Property\FSSide\FS_Carpet\FS_Carpet_3-Texture\Carpet_Texture-003		20000
	282347760	Footstep_Walking_Hardwood_03	.cache\42\{42DBC691-6E2E-5F8D-8737-1D657921AFC8}.wem		\Containers\Player\Footsteps\FS_Property\FSSide\FS_Wood\FS_Wood_2-Foot\Footstep_Walking_Hardwood_03		24924
	285702296	Carpet_Texture-003	.cache\37\{374C3210-C9C6-1CC5-24EF-CF1EEDE1B230}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\FS_Carpet\FS_Carpet_3-Texture\Carpet_Texture-003		33488
	286133783	Dør_Håndtag-002	.cache\6D\{6D252322-EEA2-24F5-986D-BBFB460C5585}.wem		\Containers\SFX\Objects\Doors\Door_Open\Door_Håndtag\Dør_Håndtag-002		44576
	287090829	Carpet_Step-007	.cache\97\{97A1D675-0875-A601-F18E-787E2119AF6E}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\FS_Carpet\FS_Carpet_2-Foot\Carpet_Step-007		26390
	292252602	Tiles_Toe-006	.cache\EB\{EBFC9CBE-9EF0-1672-39CA-2E842ADF1955}.wem		\Containers\Player\Footsteps\FS_Property\FSBack\FS_Tile\FS_Tile_1-Toe\Tiles_Toe-006		29740
	293993595	TV_On_2	.cache\C2\{C244CD80-5F2B-A112-E7FB-AD63D9B78CC0}.wem		\Containers\SFX\Objects\TV\TV_On\TV_On_2		39320
	294041007	tøj_Ben_Højre-005	.cache\85\{8508B09F-793C-45D8-B43A-5C4D004835F7}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\Clothes\Clothes_Walking_Right\tøj_Ben_Højre-005		24574
	297787846	Carpet_Toe-004	.cache\07\{071C07FF-F68E-8DBD-70CB-10D96FD7BC0B}.wem		\Containers\Player\Footsteps\FS_Property\FSBack\FS_Carpet\FS_Carpet_1-Toe\Carpet_Toe-004		45932
	298646003	Water_Tap_Multiples_14	.cache\EC\{ECE85083-ABA4-BF9A-ABEB-91BD5F685EE5}.wem		\Containers\SFX\Objects\Kitchen_Sink\Kitchen_Sink_Loop\Kitchen_Sink_Water_Tapping\Water_Tap\Water_Tap_Multiples_14		26804
	299862196	Wood_Impact-007	.cache\0D\{0DDB55A9-7D05-D70A-CBF1-FCBEBB9D3C58}.wem		\Containers\Player\Footsteps\FS_Property\FSForward\FS_Wood\FS_Wood_1-Heel\Wood_Impact-007		80882
